gstin,taxpayer_name,sector,state,taxable_value,itc_claimed,tax_paid,itc_ratio,invoice_count,mismatch_ratio,num_buyers,filing_status,is_fraud
65ZUHXEZSDICKYT8C5,"Comar, Purohit and Patel",Manufacturing,TG,155629.01,23285.98,8486.56,2.7435,10,0.0312,6,Regular,0
44IGDQZFUBTSDUO0H5,"Padmanabhan, Sibal and Datta",Services,RJ,90347.66,14426.71,7962.19,1.8117,41,0.1223,12,Late,0
79XSOIFOELKVSHC1G5,Dhar Ltd,Construction,KA,674619.45,81045.89,114744.67,0.7063,23,0.1343,5,Missing,0
45VNFCZSXZZELGM9M6,"Rana, Upadhyay and Chaudhuri",Construction,KA,671302.81,90274.72,115679.98,0.7804,28,0.0402,7,Late,0
65NXPAWAPJSDWNF1T0,Bansal and Sons,Manufacturing,KA,21914.47,1467.84,1576.35,0.9306,14,0.0306,5,Regular,0
40WFMYQNIMFGVDH9J1,Bal-Bassi,Trading,RJ,2182136.49,5320037.72,22898.56,232.3205,180,0.4922,48,Missing,1
03JTZVGDYRLRDEW5M9,Deep-Sood,Trading,DL,352356.44,21704.99,52873.72,0.4105,19,0.0204,11,Regular,0
34OHVUTJKWSOVAE6C9,"Dewan, Upadhyay and Upadhyay",Manufacturing,MH,971437.39,70114.26,146159.89,0.4797,28,0.0539,9,Late,0
86ONPDMQKBLXPPC2O0,Bhatnagar Group,Manufacturing,DL,766464.19,78130.38,121582.31,0.6426,14,0.0911,18,Regular,0
09QOERITLECGIHZ3W7,Virk-Oommen,Manufacturing,WB,672210.18,51571.99,39663.87,1.3002,33,0.0987,3,Regular,0
12VYGVLMNORTHAW1K7,"Parmer, Goel and Palla",Services,MH,430962.42,68036.34,74373.65,0.9148,9,0.0214,7,Regular,0
84XEJZOMQGZBXBE7Z0,Mammen Ltd,Services,MP,761618.0,123487.7,132317.5,0.9333,15,0.011,13,Late,0
19NVAUKCPKRXFUF0W9,"Mahal, Devan and Iyer",Trading,TN,330067.87,53063.28,52584.81,1.0091,40,0.1096,19,Regular,0
31VNWPYOZIFMITV2V3,Mannan PLC,Retail,UP,2330621.6,4643413.16,65629.36,70.751,138,0.6569,32,Missing,1
68YTBCUHRJUSVYG6B5,"Rastogi, Lalla and Manda",Services,KA,743373.19,66887.09,106822.83,0.6261,36,0.046,16,Regular,0
60CCIEIEITKCTEC1Y0,"Chaudhry, Nagar and Hari",Services,TN,543295.53,44468.22,83782.44,0.5308,22,0.0219,11,Late,0
06CHAKTWESPIAQT7L3,"Vora, Dugal and Nagi",Retail,RJ,849482.97,122314.31,101130.93,1.2095,8,0.037,1,Late,0
56IVZSKUGZRIWIL0K6,"Nori, Dada and Lata",Services,GJ,543168.71,36099.06,65018.23,0.5552,22,0.0679,4,Regular,0
29JNXUCCQKOVADV2N6,"Mukherjee, Chacko and Deshmukh",Services,RJ,265029.15,21060.5,16449.95,1.2802,37,0.0569,18,Regular,0
40YQBEJVLWKSWJE7Y7,Seshadri Inc,Construction,TN,626500.23,90600.25,59251.5,1.5291,21,0.0754,2,Regular,0
99SJTKQIBMTHWBA4X7,Edwin and Sons,Services,DL,426378.0,25576.08,63028.02,0.4058,36,0.0069,3,Regular,0
70IEVNUNJXPHEQA8D0,Patla-Sandal,Construction,KA,779982.68,125474.71,69565.39,1.8037,18,0.0111,14,Missing,0
75QXKNOCRIXWVXE5L4,Deshpande-Devi,Services,TG,879040.98,136628.34,52620.27,2.5964,45,0.0987,1,Late,0
17EAMWQXSSHJBVB8M5,Wason-Wadhwa,Trading,DL,681744.55,107349.43,58114.99,1.8472,11,0.0478,19,Missing,0
92YSZZNOBKMPEBZ6X1,"Talwar, Lad and Bala",Construction,KA,1413775.51,4120138.2,48004.21,85.8269,292,0.4806,85,Late,1
54UXQCBMSHABMKF3V5,"Pandya, Seth and Murty",Services,GJ,506154.96,49581.29,32257.37,1.537,21,0.1099,5,Late,0
50GGKQVEZTMXYQO8G4,"Dalal, Narain and Dutta",Construction,UP,18875.68,3287.69,1284.86,2.5568,47,0.0516,4,Missing,0
38VABDUAUKBTSVH6G2,Konda-Mallick,Services,GJ,117698.74,13120.92,17365.97,0.7555,45,0.0889,4,Late,0
45BWXNMXHHRLGYW9K8,Khosla LLC,Retail,TG,815927.6,74128.16,144058.91,0.5146,31,0.0548,15,Late,0
29NPAFAUISAMZEE6C8,"Sethi, Oommen and Chhabra",Trading,KA,508162.13,44609.56,45569.54,0.9789,12,0.0538,4,Regular,0
17CPFLFWKFGZQIT7Y7,Devi-Mistry,Manufacturing,DL,300001.17,20291.9,32809.27,0.6185,46,0.1059,10,Regular,0
61UHYHUYILSIDVG5W5,Kaur-Gopal,Services,TN,482820.06,81035.61,24282.42,3.3371,11,0.0312,2,Late,0
43LHQSRPOXIUDKN4B3,Patil-Balan,Manufacturing,MH,222665.92,25193.84,38943.48,0.6469,33,0.116,5,Regular,0
38YTQCBPKHURTYG0A8,Bhatia Inc,Retail,TN,792012.58,43649.03,84056.12,0.5193,10,0.057,18,Regular,0
52ZVPVWASTVMRPB7X4,"Bath, Karpe and Nath",Trading,UP,664878.09,101206.98,83538.07,1.2115,14,0.0755,13,Late,0
57FDDEKEKEDTPBV0X8,Kari Inc,Manufacturing,WB,852085.68,115582.46,102426.81,1.1284,38,0.0746,6,Regular,0
19HNTCRKHEKJPBZ1Q1,Sibal-Dhingra,Trading,RJ,476211.62,80632.23,47772.95,1.6878,32,0.0495,14,Late,0
78DIVNHOOEYVHME6P8,Koshy LLC,Retail,TN,805904.1,124108.36,138336.33,0.8971,36,0.1063,16,Regular,0
19PBRCJSWOORCFD7X3,"Ahuja, Sinha and Vyas",Manufacturing,UP,103669.64,9386.87,15621.02,0.6009,20,0.0523,8,Regular,0
23SDWZNMWRFUFJF0T5,Mannan Inc,Manufacturing,KA,237783.65,24441.94,37429.11,0.653,8,0.1232,11,Missing,0
44DCNBYOGKPVOHV2F4,Kanda LLC,Retail,UP,764103.68,120898.99,135085.08,0.895,26,0.102,15,Late,0
54LKNMNGQNCGJDS7E1,Jhaveri-Sahni,Construction,RJ,130678.79,7227.09,19747.33,0.366,28,0.0135,5,Regular,0
23VYVJMEXKJRRNJ5G6,"Sur, Pal and Swaminathan",Services,WB,105730.54,9498.66,14555.51,0.6525,14,0.0141,2,Regular,0
22HYWFOQIQDECLL7Q8,Banik PLC,Services,MH,177423.31,17722.34,25136.22,0.705,26,0.0634,18,Regular,0
95FASHWGAYTILNO2G6,"Nigam, Swaminathan and Dixit",Manufacturing,TN,2718422.2,6001878.68,80499.28,74.5572,287,0.4277,37,Late,1
52QODQDEHJHNUBB3G3,"Yogi, Nagi and Vora",Retail,GJ,282833.67,34979.88,30567.98,1.1443,10,0.1265,13,Missing,0
23IUXZOZBJFXSNK1K8,"Kapadia, Rege and Krishna",Services,UP,198514.91,32801.93,31352.91,1.0462,30,0.1338,5,Late,0
46JUERVJBAHZSLM2Q4,Bhatt Inc,Trading,MH,129383.41,18782.35,11372.41,1.6514,13,0.0045,5,Late,0
86PCENLQHYGUITH0H4,Grewal-Pant,Trading,RJ,829283.12,104766.95,104646.96,1.0011,18,0.0813,4,Late,0
59UEZPQEXQKYMAQ3Q3,"Parmer, Nazareth and Saraf",Manufacturing,GJ,261003.81,30483.28,36637.71,0.832,39,0.1295,6,Late,0
93GDJQQBCPFNMHF4Y0,"Chakrabarti, Venkatesh and Sane",Construction,DL,920200.89,106881.99,81655.58,1.3089,18,0.0189,7,Late,0
00ZVZQTOZXYLQZY1B5,"Balan, Chopra and Chauhan",Services,WB,550982.14,70224.46,75386.92,0.9315,36,0.0187,5,Missing,0
46DSEBPNGTEKEJK4W4,Kothari-Parikh,Trading,MH,4264541.66,10154643.04,92804.05,109.4191,164,0.6266,85,Late,1
65WFVWLXXYGODNE6M5,"Modi, Kadakia and Vasa",Manufacturing,UP,70732.95,6464.8,4335.08,1.4909,17,0.0609,4,Missing,0
59PWAFYSJZVHZBW4I0,"Pandya, Nath and Nori",Services,DL,367180.52,47581.89,25656.86,1.8545,49,0.0742,18,Missing,0
05BQMLDLGRETOHY8H0,"Dutta, Ben and Malhotra",Trading,KA,77835.59,9882.14,8914.22,1.1085,25,0.0408,12,Regular,0
26AKFQBQEGUYSOD0D4,Gala-Wadhwa,Retail,WB,709305.08,62250.22,50695.8,1.2279,24,0.0286,15,Regular,0
21QTMRCOGTQVPDU2Z4,Hayer Group,Manufacturing,RJ,535653.41,95609.59,49714.35,1.9231,47,0.0673,8,Missing,0
50OLPQBQOAEQHRQ0T3,"Natarajan, Kaul and Nadig",Services,RJ,981554.3,87323.99,84666.19,1.0314,9,0.0842,3,Late,0
48KDBZHJQFCDXPS1I2,"Barad, Konda and Narang",Manufacturing,GJ,974323.48,152504.77,58015.55,2.6286,48,0.0545,19,Regular,0
65RSPEHFPIIJROY6Y1,Yogi-Mittal,Manufacturing,DL,316124.92,51569.57,37979.73,1.3578,22,0.0077,5,Regular,0
24XOJBXWHIVZDSH0H2,Varkey-Talwar,Manufacturing,RJ,259555.25,28090.86,45052.29,0.6235,9,0.104,17,Regular,0
21OCQEICIASZLOT1N8,"Sundaram, Dara and Puri",Services,TN,270620.31,34122.37,18765.0,1.8183,34,0.0311,16,Missing,0
05TJNAJHNCNIDIY8Y5,"Ramachandran, Solanki and Ramakrishnan",Retail,WB,124557.68,14752.44,7477.23,1.9727,29,0.0298,4,Regular,0
63UPPWUOKYTUFNT6G5,Walla-Khatri,Retail,TN,818956.01,138468.23,72658.19,1.9057,10,0.0228,13,Regular,0
90ZQYIOCJSBSURC6T4,Bahri LLC,Manufacturing,MH,184802.71,14944.37,14877.33,1.0044,34,0.0479,16,Late,0
03MNHRBQLRRLAMQ6Y9,Kaul Inc,Retail,WB,974101.86,112771.05,54316.17,2.0762,32,0.0513,14,Missing,0
77RYZUAWFHBOGJO6V0,Chad-Arya,Services,UP,403111.78,51684.6,38645.12,1.3374,41,0.1051,10,Late,0
32OYEYWSKRYRIUC2H5,"Mandal, Kurian and Rege",Trading,MP,879691.79,65338.66,115127.48,0.5675,1,0.0978,11,Regular,0
59UXETHLTQRYKHG5T2,Magar-Dhaliwal,Services,MH,999675.58,162955.69,171248.42,0.9516,25,0.0171,7,Late,0
03BLBSLKHHECZZN2S8,Bhandari PLC,Services,TG,607632.5,42756.42,38880.22,1.0997,29,0.1238,18,Regular,0
23MQLHGVGHSHUPW7C1,Mammen Inc,Trading,KA,343479.22,42602.66,55624.66,0.7659,7,0.0755,17,Regular,0
69JAHTDCPQEBFNK5I9,Bera-Oommen,Manufacturing,KA,1635084.59,4304463.02,46471.69,92.6235,185,0.7741,26,Missing,1
70KSMCAKPQDBPVX2K5,Sura-Dasgupta,Trading,WB,734860.6,90884.09,56312.35,1.6139,33,0.0973,9,Regular,0
82BIXYQFSSCCVFY5B3,"Gaba, Sur and Bath",Services,GJ,180156.31,21678.89,13348.53,1.6239,40,0.118,12,Missing,0
17NZYZERXYNECPJ3D9,Pant-Minhas,Manufacturing,TG,90580.15,5879.58,8967.47,0.6556,13,0.1249,6,Missing,0
46HVUVHCIARZBZK3P2,Raja-Bawa,Trading,GJ,807409.86,123696.8,48899.68,2.5296,35,0.0675,1,Regular,0
19YYQBTTUGBTBNP2X4,"Loke, Venkatesh and Sarkar",Trading,RJ,444281.09,34820.76,29748.48,1.1705,39,0.0623,19,Regular,0
53XLQMSELGJXCJU6F6,Dhar PLC,Retail,WB,878657.63,81549.38,138620.55,0.5883,41,0.0379,5,Missing,0
71ZEXWMGRECVUOK4Y8,Chada PLC,Trading,TN,751952.46,134571.57,100549.48,1.3383,5,0.0692,11,Late,0
52FLVTPFUNIMRFR8H4,"Basak, Pant and Sarma",Trading,TN,216388.05,21662.17,34942.38,0.6199,2,0.0897,12,Late,0
66KDTPKTYCLBJNB5H8,Cheema Group,Trading,TG,268359.16,35304.9,34746.91,1.016,37,0.065,9,Regular,0
27NRQOGBGHGXNRE8N9,"Iyengar, Saini and Gandhi",Services,WB,298669.52,27619.19,29359.32,0.9407,26,0.1143,7,Late,0
99KRCYZGPZUYCXO3L5,Kara Group,Trading,RJ,384021.33,48647.61,26258.02,1.8526,49,0.0649,6,Missing,0
86YVPOONFWZTZOS1B2,Mammen-Chakraborty,Services,MH,382005.49,64263.84,47107.27,1.3642,49,0.1331,4,Late,0
08KGCRGIBEPCCMH0K0,"Rattan, Iyer and Luthra",Retail,TN,56169.64,9278.17,4038.97,2.2966,16,0.047,18,Regular,0
76PHTNUXSECGEUJ1R0,Sama Ltd,Manufacturing,DL,933699.85,162914.4,119135.52,1.3675,22,0.055,19,Late,0
00KIBDCVRNSFDNB2D7,"Wable, Ganesan and Nath",Services,UP,386888.14,58874.94,54695.33,1.0764,14,0.0331,15,Late,0
59TKBITCKKFDKPV7J3,"Muni, Deshpande and Lalla",Manufacturing,DL,676548.5,38660.25,64687.07,0.5976,30,0.082,12,Regular,0
13GALPVGSZNHFIJ1V6,Dhawan-Din,Services,MH,217493.05,31522.74,13733.12,2.2952,13,0.15,6,Regular,0
32SJKUGCMWAUQKT7A3,Srinivasan-Boase,Construction,DL,511523.48,77484.32,72123.49,1.0743,25,0.0852,2,Regular,0
67TJXSRKBLDATWG4C0,Sagar-Oza,Services,KA,305344.31,36573.6,51466.95,0.7106,21,0.0459,6,Late,0
99QUXRQZNIMHCNK0P0,"Bhatt, Dhawan and Banerjee",Services,MP,1743067.96,5181234.63,54193.04,95.6052,117,0.5941,47,Late,1
88AZGRMVPLGQSDO3S9,Suri-Seth,Retail,RJ,823017.91,53863.32,112826.56,0.4774,6,0.0343,1,Late,0
75NORGPVEIOITVT3S9,"Borra, Modi and Soni",Trading,MH,901139.56,66160.23,68016.17,0.9727,13,0.0139,13,Late,0
88EOIZLEPHYPJKO5T8,Sule-Bath,Trading,UP,333552.1,24155.42,42751.4,0.565,26,0.1275,11,Missing,0
58RQFWQYAHIJKHK3Y7,Bhatnagar PLC,Construction,WB,75986.46,7264.58,12060.51,0.6023,10,0.0096,3,Regular,0
59GJZVUZNZXOQZY8Y0,"Apte, Deep and Gole",Services,TN,316442.69,22367.33,45585.67,0.4907,1,0.0214,3,Late,0
45KKGTAWHXBEHMR1N8,"Bajwa, Rama and Yadav",Retail,KA,106054.79,7803.28,12025.45,0.6488,24,0.0892,9,Missing,0
33HHGTAKOFETYBB3H0,Bahri and Sons,Trading,MP,981944.45,167074.34,151796.29,1.1006,28,0.1057,12,Regular,0
02FDHZHQBLXMZZZ4N8,Divan and Sons,Manufacturing,UP,159151.65,26136.21,8799.07,2.97,3,0.1176,18,Regular,0
48WPIVYJPIJFVGB7J5,Uppal Ltd,Construction,MH,492456.46,35068.15,27469.8,1.2766,40,0.1217,13,Late,0
66QTWKBVAUJTFLT2X1,Goyal-Krish,Construction,UP,935515.24,49930.31,73218.62,0.6819,25,0.1297,14,Missing,0
23ZCNQIBHGIJXKW8K7,Deep Ltd,Construction,KA,831623.09,112829.99,121150.47,0.9313,4,0.144,3,Missing,0
96KIPSPLOWERNSZ2F7,Behl Ltd,Retail,TN,17825.49,2210.15,2349.99,0.9401,43,0.0348,11,Missing,0
79KEOCXHKBPREOL5H7,Tak Group,Retail,DL,2854983.34,5512136.14,119093.28,46.2838,213,0.5382,91,Missing,1
67IYCJVUPYGZALF5E2,"Issac, Mohan and Savant",Trading,KA,3358692.44,5247418.79,61369.72,85.5036,282,0.4098,93,Late,1
15ZORKZSJGEHYFU3B5,Saran-Rattan,Manufacturing,RJ,428856.5,27261.26,40982.99,0.6652,27,0.0493,13,Regular,0
42LPCJROLDTKFDS0E7,"Upadhyay, Ghose and Kata",Retail,MH,4116620.53,11224925.51,202364.4,55.4686,208,0.5033,52,Missing,1
06CQRQKGONSSLIT3Q9,Andra Group,Trading,DL,262039.09,23301.04,34913.62,0.6674,23,0.1491,2,Missing,0
39BNGXHTBEPQHPO8T6,Wason-Ganesh,Manufacturing,WB,836921.05,95108.36,103086.5,0.9226,49,0.1436,14,Late,0
09ODQLVWPNJKZML2L1,"Bumb, Kunda and Dewan",Manufacturing,DL,468307.96,33679.87,24545.06,1.3721,45,0.0363,6,Late,0
53UUZIARATRYDDT4F3,Dhar and Sons,Construction,WB,17264.14,2028.62,1559.58,1.2999,25,0.112,11,Late,0
25KBAVMZSADDXRX8T3,Acharya and Sons,Manufacturing,GJ,906314.45,105550.98,161575.71,0.6533,25,0.0238,3,Late,0
91UOONQFOSECWDG0P2,Chatterjee-Gupta,Construction,KA,974316.34,51768.67,63691.05,0.8128,2,0.0038,8,Missing,0
05GKZUNOTCMVYRF6V9,Chana-Zachariah,Retail,UP,363228.29,55569.65,53960.03,1.0298,1,0.0022,13,Late,0
90QPZJSDQTSIGVV0V9,"Sekhon, Lal and Rajan",Manufacturing,DL,343558.45,54889.73,48641.63,1.1284,11,0.1374,18,Missing,0
98WCTMLRLYIMUAP2J7,Magar-Naik,Construction,WB,535351.21,58081.87,67470.35,0.8608,10,0.1003,3,Missing,0
85KTDTOKFHVWBXZ9X1,Sampath-Nanda,Retail,MH,50465.24,4824.29,6998.64,0.6892,23,0.0118,13,Missing,0
18DULAAFGIWBJYM4Y4,Pant LLC,Construction,MH,655746.97,71622.39,65412.31,1.0949,19,0.1166,13,Late,0
54SYEILEJHDDKHB0F8,Batra-Dixit,Retail,TN,216593.62,26056.74,36899.52,0.7061,40,0.0138,17,Regular,0
62MIBIFNNYMQXPX5S1,"Sarraf, Thaker and Kunda",Trading,WB,2238570.09,4869307.78,42708.76,114.0093,194,0.4333,64,Late,1
74GCPCQKIKTVNYC1J6,"Parmar, Master and Sant",Retail,KA,395340.74,70990.06,58832.71,1.2066,20,0.0787,11,Late,0
12KTBDHSYPQRJXZ9K3,"Atwal, Raman and Keer",Construction,MH,573590.98,36531.69,79414.56,0.46,24,0.0965,10,Missing,0
77MVVHOCDAIFNMA3Q8,Bava-Chad,Trading,MP,574485.34,93089.43,64356.3,1.4464,1,0.1323,9,Late,0
39JRBBHNSVJJRPM6W0,"Ramakrishnan, Dasgupta and Keer",Services,UP,649728.27,83136.03,92783.47,0.896,25,0.1099,11,Regular,0
34CGTMVGOFOENQF6A6,Gulati LLC,Services,UP,765867.06,89149.2,93726.76,0.9512,22,0.1424,17,Late,0
41ALTGYMUSGHBKS2Q4,Singhal-Borah,Trading,MP,922440.33,57642.47,152634.31,0.3776,37,0.086,7,Regular,0
67XUJRFSYJYMQOQ5A8,Shankar LLC,Construction,WB,1016765.71,2456434.85,21906.44,112.1279,86,0.6531,96,Late,1
75GWBETZYKCPCPP6V3,"Khatri, Iyer and Ratti",Trading,RJ,54174.86,7089.11,5667.82,1.2505,48,0.0828,19,Missing,0
98ZOPYHLIXTKQYH2O5,Kara-Lata,Construction,KA,622713.76,69546.49,38961.59,1.785,2,0.0199,1,Late,0
74KCGSEIYVKIHTR1L6,D’Alia-Sengupta,Manufacturing,WB,260029.0,38200.55,34439.47,1.1092,42,0.1274,18,Missing,0
18AALDHFKTEALUC3X9,"Keer, Borde and Sheth",Trading,TN,361905.25,52904.23,42092.84,1.2568,14,0.0067,4,Late,0
31JMJBHKTSLZFXM4A5,Oommen-Yohannan,Trading,GJ,243162.06,19885.09,31653.59,0.6282,5,0.0586,19,Regular,0
03OLUIYNTWSPFYC9K5,Balay LLC,Trading,TN,601710.16,102598.55,61247.53,1.6751,46,0.08,4,Regular,0
59UNEZOPSZMILTD7G5,Gera and Sons,Services,MP,867555.65,93964.04,113986.02,0.8243,16,0.0535,7,Regular,0
98ROCZWDLBZMGER3L9,Chandra-Goel,Trading,GJ,3681568.82,9181287.32,155762.44,58.9438,160,0.7395,32,Missing,1
95OIVEOIKISIEGF1X2,Sama-Contractor,Retail,MH,447847.05,50110.45,58662.08,0.8542,48,0.0328,14,Regular,0
92PVWOLJJPSNSIZ7X0,"Gara, Zacharia and Barad",Construction,UP,533744.26,45855.74,91571.39,0.5008,4,0.1499,19,Regular,0
08KRQZARBMDVAFK5K0,Bahri and Sons,Construction,RJ,118452.75,8229.64,19291.08,0.4266,32,0.0011,15,Regular,0
69EVEEVCMMCFSWL6H3,Patla and Sons,Construction,GJ,201191.61,11428.91,33687.84,0.3392,7,0.109,17,Regular,0
07RRIPYKLQSUEDO8J2,"Seth, Misra and Pathak",Manufacturing,MH,228268.91,21229.68,14340.82,1.4803,32,0.0365,4,Late,0
31CHELWQBILZSIR4K7,Chakrabarti-Vohra,Construction,TN,365871.97,43571.74,38685.51,1.1263,32,0.0704,6,Missing,0
47MZNRQCWAFBPRU2K7,Sarkar Group,Construction,TG,69035.74,6179.75,6268.95,0.9856,26,0.1473,13,Late,0
03IYYWMDIIDLBFT1D0,"Sami, Boase and Aggarwal",Retail,WB,40013.44,5977.7,6346.36,0.9418,46,0.1123,2,Missing,0
27PGQGUZAEJZXWN1Y9,Sarna-Sagar,Manufacturing,KA,203123.65,12249.51,18948.59,0.6464,46,0.0355,14,Late,0
81AUSPIDZALKICI2D9,Munshi PLC,Services,GJ,918935.29,94584.89,65181.11,1.4511,29,0.1484,9,Late,0
66LXTLQHYDMWZOE9D8,"Deol, Gade and Rege",Construction,TN,359880.42,51232.7,32707.85,1.5663,2,0.0823,1,Late,0
71HKZOCGHOPOOAY1F6,"Baral, Sahni and Solanki",Trading,TN,663222.63,60671.44,99306.52,0.6109,26,0.0828,8,Missing,0
63LLPJMPYJTDKOV4U9,Bhatnagar-Suri,Retail,GJ,377798.27,66801.57,19056.59,3.5052,44,0.046,3,Missing,0
73RFBOCFYHLYTOU6Q3,"Muni, Date and Dayal",Trading,UP,983931.18,119043.38,145457.77,0.8184,8,0.0909,14,Missing,0
78OXKQXFHWOQNXJ7O3,Bhasin LLC,Services,TG,981647.49,78582.56,163372.62,0.481,17,0.0199,14,Missing,0
75UHVVIPLDSQXMD6W5,Rastogi-Muni,Manufacturing,RJ,589444.91,83059.89,83872.38,0.9903,29,0.0101,17,Late,0
24KZMRVBKBATHBB9Z1,Bahri Group,Manufacturing,UP,889085.86,62701.29,127130.05,0.4932,40,0.0752,19,Regular,0
61JIWQZICZDJSKQ2J5,Bhakta LLC,Manufacturing,TN,1597953.4,4729168.37,41105.61,115.0464,231,0.853,46,Late,1
45COTBTZFAWAMWQ0M2,"Dugar, Chaudhry and Kanda",Retail,MP,515881.93,66504.5,44308.76,1.5009,13,0.0707,14,Late,0
80RYMCSUKMKVFUQ9Z6,Ramanathan PLC,Trading,MH,23719.21,3111.91,3212.57,0.9684,16,0.0199,12,Regular,0
51JYZIKVZIYRKEU7G3,"Puri, De and Chhabra",Retail,KA,618903.33,97615.42,83881.95,1.1637,20,0.1222,4,Missing,0
94WPOPSJSMZBPQN4V2,Gade-Prabhakar,Construction,RJ,586200.58,47678.82,44738.2,1.0657,19,0.0205,8,Late,0
56NMZAIKEEQKSHP6O0,Doshi PLC,Retail,GJ,969717.06,155526.48,165457.27,0.94,43,0.0629,2,Late,0
78CGQGXTNPSNATN2W7,"Nagar, Kapadia and Deshmukh",Manufacturing,KA,334923.19,34245.17,38453.45,0.8905,21,0.109,15,Late,0
63TYYVMJRGYJZAQ0F2,Bajwa-Dhillon,Trading,UP,619300.9,1473108.36,29484.43,49.9606,201,0.7386,54,Missing,1
70GGZSTPZSWCGEW3S6,"Gala, Dhawan and Solanki",Retail,RJ,822654.29,81305.03,96336.92,0.844,41,0.0168,19,Late,0
94FGGXHFBFDZOCV0Y0,Kara Ltd,Manufacturing,UP,4398974.0,13152956.05,176386.15,74.5687,294,0.6835,94,Late,1
61PYVVIIBJTENAK6M6,"Mutti, Zacharia and Bumb",Services,UP,504071.84,67572.9,78580.18,0.8599,32,0.0797,19,Regular,0
24NDMIZQNRXFQYR1M3,Dugar Ltd,Trading,GJ,287382.95,44156.09,30326.74,1.456,19,0.149,18,Regular,0
41NVGOUZBOLYFYS9P5,Mannan PLC,Construction,TG,832950.96,68740.19,47359.6,1.4514,5,0.1465,8,Regular,0
39CIRYXVRWSOHVV1T9,Vohra-Sridhar,Trading,MH,676205.55,87826.71,98651.5,0.8903,18,0.091,4,Missing,0
21YDOLVDKRCWPMN8Y6,Ghose-Sharaf,Manufacturing,TG,279289.34,35522.21,26034.99,1.3644,5,0.1418,15,Late,0
00PUZWTMXKSVTIZ5V4,Datta LLC,Services,KA,2170262.82,5812972.26,43648.19,133.1748,187,0.5837,78,Late,1
03TKVHKBMRLPRHP9R4,Wali-Prakash,Trading,UP,971677.25,146063.7,109745.58,1.3309,45,0.0501,2,Regular,0
65CEZHBOGJXOJLS8R3,Merchant-Halder,Trading,DL,4459198.61,10203325.87,88174.4,115.7162,205,0.813,81,Late,1
88DINMRJWWSCLPA5O5,"Dubey, Bhatti and Shere",Trading,UP,262259.52,29250.27,28388.54,1.0303,4,0.0579,5,Missing,0
38SISDWHNVRXKYO1T7,Sant-Gera,Manufacturing,MP,398098.82,44782.02,42921.17,1.0433,25,0.0787,9,Missing,0
18RWHAITJTTUJXN4U2,"Palla, Setty and Nazareth",Services,RJ,340472.14,32046.84,39821.32,0.8047,18,0.0317,3,Late,0
56OPKMLTGTKWNVB8Y3,"Dave, Deol and Mand",Services,MH,550400.81,51714.92,45471.92,1.1373,36,0.1342,13,Late,0
36WKOWIKUFTFNCN6L0,Sagar and Sons,Services,MH,500675.03,54500.28,80226.72,0.6793,36,0.0027,8,Regular,0
37NEOXOCOVZOUPJ1J6,"Ravel, Nigam and Bhatti",Manufacturing,TN,488262.66,84362.08,49388.35,1.7081,38,0.1201,19,Late,0
72INGTVODEOAHWV2W9,Tak-Edwin,Construction,TN,96611.82,17250.45,7707.05,2.238,44,0.0792,16,Regular,0
37AQUQWAJBDZLHO3P5,Seth-Bhandari,Construction,MH,135673.11,11364.74,8609.37,1.3199,42,0.0105,3,Regular,0
38DMIHHXLWUZTUC9W4,Seth-Bhardwaj,Construction,TN,3763334.97,7468401.46,187726.91,39.7831,299,0.6137,46,Late,1
52MEAMGHBXLDWTC3I3,Mall-Zacharia,Services,KA,877680.79,87974.65,131654.33,0.6682,13,0.0654,12,Missing,0
61PVQHIDAVWXLTD8T3,Deshpande-Srinivasan,Services,GJ,271318.26,15908.24,14072.1,1.1304,12,0.0222,9,Late,0
82VKUTUYPGZIUAF8F7,"Agrawal, Dhillon and Manda",Manufacturing,TN,742531.94,101011.67,116982.94,0.8635,44,0.1051,12,Late,0
54ARSJPFJIFDBYK5H5,"Dhingra, Lad and Dugar",Services,GJ,184201.71,15957.84,14163.1,1.1266,26,0.0837,2,Regular,0
76FEAYZMGSCRPBL2J4,Mohanty Group,Retail,UP,187953.04,12188.26,33104.28,0.3682,17,0.113,9,Late,0
99BULPUUVUDKSDE5G5,Oza-Parmar,Construction,WB,284434.7,24307.53,49951.64,0.4866,21,0.0705,13,Missing,0
18BTBJTEHBIDZSJ8X9,"Narain, Mannan and Date",Construction,WB,731608.52,85313.12,78003.53,1.0937,28,0.074,6,Regular,0
12XMCSDWZOIBDWZ5L2,"Kaul, Narula and Om",Construction,DL,571169.45,62264.04,42629.01,1.4606,32,0.1149,4,Late,0
64ETUKDIKUPSGLZ2D6,"Cherian, Swamy and Kakar",Retail,KA,635932.54,39477.06,86785.94,0.4549,9,0.0421,14,Late,0
14MCRRFDFRVSPCO0U0,Jani-Lal,Construction,UP,35166.48,1938.49,4444.22,0.4361,44,0.0817,13,Missing,0
95GIZONKSVLWRXE2L9,Bail Group,Construction,TG,189821.42,13225.99,24045.36,0.55,5,0.0166,6,Missing,0
21ZGCZDQXIJLRSF8T0,"Khanna, Mand and Kamdar",Construction,MP,978600.62,115838.28,82095.45,1.411,48,0.1184,5,Regular,0
63AHCUDOSWZKVMD9E5,"Gill, Balay and Shere",Construction,MP,569263.4,39905.39,57104.15,0.6988,1,0.0001,16,Regular,0
